record_id,date,division,product_line,region,units_sold,revenue_krw,cost_krw,subscription_ratio_pct,thinq_satisfaction_score
LG-2026-0641,2026-06-13,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),105,120750000,85510729,39.3,94.8
LG-2026-0642,2026-04-16,H&A사업본부,DIOS & Objet (주방가전),북미(North America),103,216300000,145367115,41.7,87.5
LG-2026-0643,2026-03-12,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),103,360500000,250970105,25.8,95.3
LG-2026-0644,2026-04-26,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),105,252000000,176016104,45.8,90.3
LG-2026-0645,2026-08-25,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),149,521500000,331810346,26.0,95.5
LG-2026-0646,2026-03-13,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),25,28750000,20026513,42.8,93.0
LG-2026-0647,2026-09-11,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),104,249600000,171445808,28.4,89.3
LG-2026-0648,2026-05-12,H&A사업본부,DIOS & Objet (주방가전),북미(North America),51,107100000,77964352,47.8,90.5
LG-2026-0649,2026-04-14,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),81,170100000,112915768,41.4,90.3
LG-2026-0650,2026-08-27,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),86,98900000,70619525,40.8,91.9
LG-2026-0651,2026-05-28,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),32,76800000,56528906,21.2,86.1
LG-2026-0652,2026-07-21,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),173,198950000,146721432,31.5,84.4
LG-2026-0653,2026-08-13,HE사업본부,OLED evo (TV),인도·아시아(APAC),21,58800000,38493700,45.1,87.6
LG-2026-0654,2026-02-12,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),136,326400000,221868217,46.0,84.1
LG-2026-0655,2026-04-28,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),121,290400000,184120228,23.3,90.0
LG-2026-0656,2026-01-22,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),82,196800000,142077206,28.2,90.4
LG-2026-0657,2026-08-10,HE사업본부,OLED evo (TV),북미(North America),138,386400000,273924317,20.9,92.7
LG-2026-0658,2026-06-28,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),89,102350000,73694724,26.7,95.4
LG-2026-0659,2026-02-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),28,98000000,75124657,20.4,84.6
LG-2026-0660,2026-05-12,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),49,117600000,75612637,23.9,88.8
LG-2026-0661,2026-05-16,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),160,384000000,294234707,30.7,88.8
LG-2026-0662,2026-05-22,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),107,123050000,88551854,25.8,94.1
LG-2026-0663,2026-07-15,HE사업본부,OLED evo (TV),북미(North America),66,184800000,132434254,46.8,95.5
LG-2026-0664,2026-07-12,HE사업본부,OLED evo (TV),인도·아시아(APAC),138,386400000,241616141,31.4,91.6
LG-2026-0665,2026-06-26,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),157,0,117357500,28.8,86.9
LG-2026-0666,2026-05-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),28,98000000,60967110,21.2,88.0
LG-2026-0667,2026-03-22,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),155,372000000,250781187,41.0,85.7
LG-2026-0668,2026-08-12,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),70,245000000,176343333,19.5,93.4
LG-2026-0669,2026-02-18,H&A사업본부,DIOS & Objet (주방가전),북미(North America),159,333900000,244279718,36.2,91.9
LG-2026-0670,2026-06-28,HE사업본부,OLED evo (TV),유럽(Europe),99,277200000,208229842,47.3,84.8
LG-2026-0671,2026-05-16,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),165,189750000,146611508,42.4,94.7
LG-2026-0672,2026-09-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),174,609000000,421001141,23.5,93.5
LG-2026-0673,2026-04-22,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),92,322000000,238635391,47.5,95.1
LG-2026-0674,2026-08-17,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),142,298200000,217446002,41.5,92.7
LG-2026-0675,2026-01-13,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),116,278400000,210000492,23.1,93.9
LG-2026-0676,2026-08-14,HE사업본부,OLED evo (TV),인도·아시아(APAC),141,394800000,280636986,21.3,84.2
LG-2026-0677,2026-04-22,H&A사업본부,DIOS & Objet (주방가전),북미(North America),152,319200000,240541063,43.5,86.2
LG-2026-0678,2026-01-27,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),121,254100000,162298583,47.5,91.2
LG-2026-0679,2026-02-19,HE사업본부,OLED evo (TV),한국(Korea),84,235200000,155492645,29.0,94.0
LG-2026-0680,2026-09-10,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),88,211200000,148898730,38.0,
LG-2026-0681,2026-01-14,HE사업본부,OLED evo (TV),유럽(Europe),19,53200000,39725375,43.6,89.8
LG-2026-0682,2026-04-11,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),87,208800000,155208669,30.5,86.0
LG-2026-0683,2026-09-20,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),19,45600000,34732340,35.5,90.1
LG-2026-0684,2026-08-14,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),145,507500000,388939486,32.9,90.5
LG-2026-0685,2026-04-10,HE사업본부,OLED evo (TV),북미(North America),31,86800000,67188210,35.6,86.8
LG-2026-0686,2026-04-16,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),166,398400000,298658755,18.9,84.6
LG-2026-0687,2026-03-21,HE사업본부,OLED evo (TV),인도·아시아(APAC),27,75600000,56903497,36.7,86.9
LG-2026-0688,2026-04-17,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),171,359100000,274202487,32.2,92.2
LG-2026-0689,2026-06-10,HE사업본부,OLED evo (TV),인도·아시아(APAC),112,313600000,218105874,30.6,95.0
LG-2026-0690,2026-06-11,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),154,539000000,361872315,43.8,85.2
LG-2026-0691,2026-04-25,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),122,292800000,227010613,27.5,93.8
LG-2026-0692,2026-03-13,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),33,69300000,49279971,40.9,96.0
LG-2026-0693,2026-04-21,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),173,605500000,435710228,29.6,90.9
LG-2026-0694,2026-04-17,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),153,175950000,127640534,25.4,84.3
LG-2026-0695,2026-09-24,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),50,105000000,66097055,32.9,95.5
LG-2026-0696,2026-03-26,HE사업본부,OLED evo (TV),유럽(Europe),125,350000000,272934555,35.5,95.2
LG-2026-0697,2026-01-11,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),127,304800000,201173330,28.8,89.7
LG-2026-0698,2026-04-13,HE사업본부,OLED evo (TV),유럽(Europe),135,378000000,238229645,19.2,95.5
LG-2026-0699,2026-06-22,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),150,360000000,231439214,31.2,92.1
LG-2026-0700,2026-08-22,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),108,124200000,93620060,26.3,90.0
LG-2026-0701,2026-04-22,HE사업본부,OLED evo (TV),북미(North America),94,263200000,197413323,36.2,91.1
LG-2026-0702,2026-09-24,HE사업본부,OLED evo (TV),인도·아시아(APAC),72,201600000,126177358,30.1,97.1
LG-2026-0703,2026-04-26,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),29,69600000,51830340,27.0,91.1
LG-2026-0704,2026-04-26,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),47,112800000,85446162,43.8,97.3
LG-2026-0705,2026-03-27,HE사업본부,OLED evo (TV),유럽(Europe),124,347200000,216773357,20.1,88.0
LG-2026-0706,2026-01-28,HE사업본부,OLED evo (TV),북미(North America),133,372400000,257195858,44.7,89.3
LG-2026-0707,2026-01-18,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),154,369600000,280873121,26.3,89.8
LG-2026-0708,2026-01-14,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),76,159600000,116685240,45.0,86.6
LG-2026-0709,2026-09-20,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),120,420000000,277175623,40.7,95.0
LG-2026-0710,2026-09-13,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),104,364000000,242645561,45.9,97.0
LG-2026-0711,2026-04-28,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),167,350700000,236115282,27.5,86.4
LG-2026-0712,2026-01-25,HE사업본부,OLED evo (TV),북미(North America),37,103600000,68870802,28.4,90.1
LG-2026-0713,2026-08-19,HE사업본부,OLED evo (TV),한국(Korea),85,238000000,166751160,20.1,84.7
LG-2026-0714,2026-07-22,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),109,228900000,171548685,26.6,97.3
LG-2026-0715,2026-02-15,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),143,0,106892500,45.9,92.1
LG-2026-0716,2026-04-21,HE사업본부,OLED evo (TV),한국(Korea),44,123200000,85858347,39.2,93.2
LG-2026-0717,2026-07-28,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),113,395500000,308205599,35.8,95.4
LG-2026-0718,2026-07-13,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),64,224000000,151190591,43.9,84.4
LG-2026-0719,2026-04-26,HE사업본부,OLED evo (TV),유럽(Europe),61,170800000,118061084,31.5,87.9
LG-2026-0720,2026-03-16,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),31,74400000,49329558,41.5,
LG-2026-0721,2026-05-15,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),90,315000000,218528769,29.1,97.4
LG-2026-0722,2026-09-27,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),138,331200000,252288982,19.1,95.4
LG-2026-0723,2026-07-18,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),161,563500000,421703278,30.1,89.2
LG-2026-0724,2026-02-26,HE사업본부,OLED evo (TV),인도·아시아(APAC),164,459200000,320154300,32.1,88.1
LG-2026-0725,2026-08-11,HE사업본부,OLED evo (TV),유럽(Europe),109,305200000,214435294,41.3,93.0
LG-2026-0726,2026-03-24,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),121,290400000,209483414,40.1,90.3
LG-2026-0727,2026-09-21,HE사업본부,OLED evo (TV),한국(Korea),107,299600000,231255527,37.4,97.4
LG-2026-0728,2026-01-16,HE사업본부,OLED evo (TV),한국(Korea),110,308000000,220782890,26.3,89.6
LG-2026-0729,2026-03-16,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),52,109200000,76873729,27.9,94.6
LG-2026-0730,2026-03-10,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),99,237600000,154378720,46.8,97.1
LG-2026-0731,2026-03-10,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),46,52900000,36702192,38.9,89.0
LG-2026-0732,2026-04-10,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),106,254400000,186372916,18.3,89.3
LG-2026-0733,2026-04-20,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),43,103200000,71993904,47.2,87.0
LG-2026-0734,2026-03-18,HE사업본부,OLED evo (TV),인도·아시아(APAC),135,378000000,279956922,42.1,89.1
LG-2026-0735,2026-03-14,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),70,168000000,125895731,47.0,93.2
LG-2026-0736,2026-02-24,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),143,500500000,362852170,46.0,95.6
LG-2026-0737,2026-02-24,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),40,46000000,32663344,36.4,84.4
LG-2026-0738,2026-06-12,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),121,290400000,210835299,42.7,84.1
LG-2026-0739,2026-07-13,H&A사업본부,DIOS & Objet (주방가전),북미(North America),70,147000000,109852752,33.9,94.5
LG-2026-0740,2026-07-14,H&A사업본부,DIOS & Objet (주방가전),북미(North America),121,254100000,165495854,28.8,90.7
LG-2026-0741,2026-08-23,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),95,228000000,168332645,19.1,86.1
LG-2026-0742,2026-06-24,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),137,328800000,248519116,24.6,96.6
LG-2026-0743,2026-06-28,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),104,218400000,140086872,44.8,85.3
LG-2026-0744,2026-02-12,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),100,115000000,79700491,24.9,92.1
LG-2026-0745,2026-09-21,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),83,199200000,131992857,47.7,88.4
LG-2026-0746,2026-01-24,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),180,630000000,476469804,27.2,92.1
LG-2026-0747,2026-06-17,HE사업본부,OLED evo (TV),북미(North America),148,414400000,300950568,19.1,89.8
LG-2026-0748,2026-05-23,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),152,319200000,210287840,38.4,94.7
LG-2026-0749,2026-07-21,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),93,106950000,70291766,31.5,91.3
LG-2026-0750,2026-09-22,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),179,429600000,291641127,41.7,93.9
LG-2026-0751,2026-09-23,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),109,381500000,248596239,47.8,97.0
LG-2026-0752,2026-07-17,HE사업본부,OLED evo (TV),한국(Korea),162,453600000,353625132,37.2,95.9
LG-2026-0753,2026-08-19,H&A사업본부,DIOS & Objet (주방가전),북미(North America),98,205800000,158105175,47.1,85.6
LG-2026-0754,2026-01-21,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),113,129950000,96442608,31.3,85.7
LG-2026-0755,2026-06-17,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),103,216300000,153047465,29.3,89.7
LG-2026-0756,2026-09-13,HE사업본부,OLED evo (TV),유럽(Europe),179,501200000,380776968,20.3,95.8
LG-2026-0757,2026-05-28,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),66,158400000,109791498,46.5,94.7
LG-2026-0758,2026-09-24,HE사업본부,OLED evo (TV),유럽(Europe),143,400400000,279339724,45.9,92.7
LG-2026-0759,2026-07-23,H&A사업본부,DIOS & Objet (주방가전),북미(North America),177,371700000,277441356,31.6,90.8
LG-2026-0760,2026-04-21,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),145,348000000,230211732,24.1,
LG-2026-0761,2026-08-26,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),72,252000000,172401823,26.8,96.3
LG-2026-0762,2026-04-17,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),59,141600000,89576660,42.4,94.9
LG-2026-0763,2026-07-12,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),58,139200000,104178026,34.8,84.8
LG-2026-0764,2026-09-24,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),64,73600000,53319794,30.8,86.1
LG-2026-0765,2026-02-16,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),51,0,38122500,28.2,87.4
LG-2026-0766,2026-04-13,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),53,127200000,96543196,33.6,97.1
LG-2026-0767,2026-05-28,HE사업본부,OLED evo (TV),한국(Korea),163,456400000,318290036,27.3,86.4
LG-2026-0768,2026-07-22,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),63,151200000,117460087,36.3,90.2
LG-2026-0769,2026-09-19,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),20,42000000,26100360,30.7,89.4
LG-2026-0770,2026-02-26,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),22,77000000,49365534,47.2,91.4
LG-2026-0771,2026-09-22,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),161,185150000,117222470,19.4,88.9
LG-2026-0772,2026-05-10,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),137,157550000,112869730,20.8,84.5
LG-2026-0773,2026-06-20,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),73,255500000,190816679,42.3,90.1
LG-2026-0774,2026-06-12,HE사업본부,OLED evo (TV),북미(North America),117,327600000,204312737,39.5,87.6
LG-2026-0775,2026-06-20,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),79,189600000,122810472,34.5,93.9
LG-2026-0776,2026-04-20,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),104,218400000,146473836,43.9,92.7
LG-2026-0777,2026-06-13,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),173,415200000,277520866,40.6,90.5
LG-2026-0778,2026-01-18,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),143,500500000,355730579,26.6,89.2
LG-2026-0779,2026-03-18,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),49,171500000,109725673,39.4,96.0
LG-2026-0780,2026-03-24,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),76,87400000,59011485,45.6,95.2
LG-2026-0781,2026-01-15,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),46,110400000,85469450,45.9,95.4
LG-2026-0782,2026-05-23,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),84,96600000,61536430,28.2,86.0
LG-2026-0783,2026-09-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),139,486500000,343517377,18.6,89.0
LG-2026-0784,2026-04-16,H&A사업본부,DIOS & Objet (주방가전),북미(North America),104,218400000,154416462,37.4,84.9
LG-2026-0785,2026-08-23,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),117,245700000,161593465,30.4,86.2
LG-2026-0786,2026-03-28,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),38,91200000,57503976,35.0,85.5
LG-2026-0787,2026-06-18,HE사업본부,OLED evo (TV),북미(North America),122,341600000,238989023,35.6,84.9
LG-2026-0788,2026-07-16,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),155,178250000,112146842,42.0,87.6
LG-2026-0789,2026-09-15,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),145,304500000,234517645,46.9,94.7
LG-2026-0790,2026-05-25,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),84,96600000,67144980,21.8,84.9
LG-2026-0791,2026-05-23,HE사업본부,OLED evo (TV),유럽(Europe),63,176400000,112782832,38.3,86.6
LG-2026-0792,2026-04-22,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),51,107100000,69381737,33.8,89.6
LG-2026-0793,2026-04-20,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),39,136500000,100885068,28.8,96.3
LG-2026-0794,2026-02-13,HE사업본부,OLED evo (TV),한국(Korea),120,336000000,214669571,26.2,95.0
LG-2026-0795,2026-03-25,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),121,139150000,102058793,20.6,93.9
LG-2026-0796,2026-06-26,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),148,170200000,118681425,37.2,84.9
LG-2026-0797,2026-07-28,H&A사업본부,DIOS & Objet (주방가전),북미(North America),42,88200000,63161013,28.1,86.3
LG-2026-0798,2026-03-24,H&A사업본부,DIOS & Objet (주방가전),북미(North America),101,212100000,135582234,21.0,85.9
LG-2026-0799,2026-01-12,HE사업본부,OLED evo (TV),유럽(Europe),125,350000000,252509649,46.6,97.4
LG-2026-0800,2026-09-20,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),159,381600000,263455525,26.7,
LG-2026-0801,2026-05-25,H&A사업본부,DIOS & Objet (주방가전),북미(North America),72,151200000,102241694,41.3,85.3
LG-2026-0802,2026-01-17,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),76,266000000,181350607,43.6,87.3
LG-2026-0803,2026-02-10,H&A사업본부,DIOS & Objet (주방가전),북미(North America),171,359100000,259304537,27.3,87.6
LG-2026-0804,2026-06-24,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),104,249600000,190044967,21.8,96.0
LG-2026-0805,2026-01-13,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),169,591500000,419827490,45.1,91.6
LG-2026-0806,2026-02-17,HE사업본부,OLED evo (TV),인도·아시아(APAC),112,313600000,200484315,42.6,91.2
LG-2026-0807,2026-06-13,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),115,241500000,169219915,29.6,89.7
LG-2026-0808,2026-01-23,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),69,165600000,124074794,35.4,88.0
LG-2026-0809,2026-06-25,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),99,346500000,268113415,37.4,84.9
LG-2026-0810,2026-05-15,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),55,192500000,147333862,38.5,86.1
LG-2026-0811,2026-08-17,HE사업본부,OLED evo (TV),유럽(Europe),105,294000000,218508133,41.5,93.2
LG-2026-0812,2026-07-12,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),128,268800000,171745617,24.5,84.1
LG-2026-0813,2026-04-28,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),71,170400000,122151462,46.2,88.6
LG-2026-0814,2026-06-24,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),110,231000000,150166753,28.6,84.0
LG-2026-0815,2026-01-17,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),155,0,115862500,45.6,86.0
LG-2026-0816,2026-07-27,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),58,66700000,49180714,45.9,96.7
LG-2026-0817,2026-06-28,HE사업본부,OLED evo (TV),북미(North America),100,280000000,174935603,22.9,84.6
LG-2026-0818,2026-08-25,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),45,157500000,121811074,45.9,94.8
LG-2026-0819,2026-02-24,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),124,434000000,293039732,27.0,95.5
LG-2026-0820,2026-04-15,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),47,54050000,38706095,33.5,84.8
LG-2026-0821,2026-03-22,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),169,354900000,231827988,24.7,92.3
LG-2026-0822,2026-09-24,HE사업본부,OLED evo (TV),한국(Korea),58,162400000,102536626,37.0,88.0
LG-2026-0823,2026-01-25,HE사업본부,OLED evo (TV),인도·아시아(APAC),32,89600000,60070362,29.2,87.4
LG-2026-0824,2026-02-21,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),113,129950000,96457747,32.8,90.5
LG-2026-0825,2026-04-22,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),96,201600000,147911317,35.3,88.5
LG-2026-0826,2026-01-22,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),81,283500000,197984155,23.4,93.3
LG-2026-0827,2026-05-10,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),52,59800000,37377021,44.5,95.1
LG-2026-0828,2026-07-26,HE사업본부,OLED evo (TV),북미(North America),139,389200000,246168065,21.0,85.9
LG-2026-0829,2026-07-14,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),93,223200000,151522416,40.7,85.4
LG-2026-0830,2026-09-22,H&A사업본부,DIOS & Objet (주방가전),북미(North America),140,294000000,228182701,35.1,87.2
LG-2026-0831,2026-02-28,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),121,254100000,183054699,26.1,96.7
LG-2026-0832,2026-07-14,HE사업본부,OLED evo (TV),북미(North America),70,196000000,133767240,39.6,85.6
LG-2026-0833,2026-03-24,H&A사업본부,DIOS & Objet (주방가전),북미(North America),51,107100000,83141352,42.0,88.3
LG-2026-0834,2026-02-22,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),178,373800000,259720605,42.1,86.7
LG-2026-0835,2026-01-20,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),107,224700000,170725126,47.5,87.0
LG-2026-0836,2026-01-15,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),22,25300000,17579435,43.6,85.9
LG-2026-0837,2026-03-27,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),45,51750000,35889480,38.7,86.1
LG-2026-0838,2026-08-17,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),74,85100000,61653158,28.7,86.4
LG-2026-0839,2026-09-22,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),178,427200000,265205864,22.9,85.2
LG-2026-0840,2026-09-14,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),131,314400000,235151978,40.7,
LG-2026-0841,2026-08-21,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),121,139150000,95132824,24.2,85.4
LG-2026-0842,2026-03-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),34,119000000,73867295,47.1,90.2
LG-2026-0843,2026-01-11,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),16,56000000,35611053,43.3,94.8
LG-2026-0844,2026-07-20,HE사업본부,OLED evo (TV),유럽(Europe),168,470400000,340590440,18.0,89.7
LG-2026-0845,2026-09-19,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),160,384000000,281554434,30.6,85.5
LG-2026-0846,2026-05-23,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),42,100800000,65862820,42.7,93.8
LG-2026-0847,2026-05-14,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),18,63000000,47297652,35.6,89.2
LG-2026-0848,2026-01-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),유럽(Europe),103,360500000,253301753,31.5,85.6
LG-2026-0849,2026-04-14,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),171,359100000,226952992,45.7,88.6
LG-2026-0850,2026-06-21,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),32,67200000,47598951,40.6,93.6
LG-2026-0851,2026-06-25,HE사업본부,OLED evo (TV),한국(Korea),169,473200000,342225779,30.0,88.6
LG-2026-0852,2026-06-15,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),60,69000000,52921652,19.9,87.8
LG-2026-0853,2026-04-19,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),161,185150000,126165307,27.3,89.5
LG-2026-0854,2026-07-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),77,269500000,188450467,34.0,88.7
LG-2026-0855,2026-02-26,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),104,364000000,268758212,20.8,91.3
